result_set,sentiment_index_family,sentiment_index_label,sentiment_regressor,macro_orthogonalized_flag,main_specification_flag,dependent_variable,model,return_horizon_months,return_leg,sort_variable,sentiment_prone_direction,sentiment_prone_interpretation,term,coef,std_error,t_stat,n_obs,r2,standard_error_type,hac_lags,bootstrap_std_error,bootstrap_t_stat,bootstrap_p_value,bootstrap_repetitions,bootstrap_block_length,bootstrap_seed,bootstrap_valid_repetitions,sentiment_term_flag,expected_coef_sign,expected_signed_t_stat,expected_signed_bootstrap_t_stat,theory_consistent_sign,theory_consistent_hac_5pct,theory_consistent_bootstrap_5pct,mechanical_overlap_warning,mechanical_overlap_note
directional_spread,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,3,directional_spread,XTURN,low_minus_high,low_share_turnover,SMB,-0.3860000925441759,0.12486118721448745,-3.0914337846323865,286,0.18587002524274998,HAC_Newey_West,5,0.12670958664270734,-3.046336925023753,0.0,1000,6,20260510,1000,False,,,,False,False,False,False,
directional_spread,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,3,directional_spread,XTURN,low_minus_high,low_share_turnover,HML,0.2413568287840015,0.1210544886981588,1.9937866937409356,286,0.18587002524274998,HAC_Newey_West,5,0.11793174298495912,2.046580697232499,0.052,1000,6,20260510,1000,False,,,,False,False,False,False,
directional_spread,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,3,directional_spread,XTURN,low_minus_high,low_share_turnover,UMD,0.11753759326939374,0.09635051745383637,1.2198958176400927,286,0.18587002524274998,HAC_Newey_West,5,0.09869247529281769,1.1909478703484044,0.254,1000,6,20260510,1000,False,,,,False,False,False,False,
directional_spread,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,3,directional_spread,age,low_minus_high,young_firms,intercept,1.2278011061173268,0.8969272248220984,1.3688971324968486,286,0.22679555972039012,HAC_Newey_West,5,0.9218761145544805,1.3318504370955442,0.162,1000,6,20260510,1000,False,,,,False,False,False,False,
directional_spread,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,3,directional_spread,age,low_minus_high,young_firms,SENT_ORTH_DIV_PREMIUM_lag,-1.0564517219856182,1.3335251082127249,-0.7922248448711565,286,0.22679555972039012,HAC_Newey_West,5,1.4182651810165865,-0.7448901207800737,0.51,1000,6,20260510,1000,True,-1.0,0.7922248448711565,0.7448901207800737,True,False,False,False,
directional_spread,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,3,directional_spread,age,low_minus_high,young_firms,RMRF,-0.083676343513864,0.08686026772418723,-0.9633442966071283,286,0.22679555972039012,HAC_Newey_West,5,0.08423608758740266,-0.9933550561336568,0.348,1000,6,20260510,1000,False,,,,False,False,False,False,
directional_spread,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,3,directional_spread,age,low_minus_high,young_firms,SMB,0.4265726027487369,0.11508530348166003,3.706577554593801,286,0.22679555972039012,HAC_Newey_West,5,0.11433507778007732,3.730898784791542,0.0,1000,6,20260510,1000,False,,,,False,False,False,False,
directional_spread,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,3,directional_spread,age,low_minus_high,young_firms,HML,-0.13962720279291024,0.08494869079547025,-1.64366515228691,286,0.22679555972039012,HAC_Newey_West,5,0.08413828655303994,-1.6594966276724763,0.094,1000,6,20260510,1000,False,,,,False,False,False,False,
directional_spread,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,3,directional_spread,age,low_minus_high,young_firms,UMD,0.08852399714512306,0.07476458923217263,1.1840364275957191,286,0.22679555972039012,HAC_Newey_West,5,0.07189804255764266,1.2312434942043229,0.252,1000,6,20260510,1000,False,,,,False,False,False,False,
directional_spread,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,3,directional_spread,risk,high_minus_low,high_total_volatility,intercept,-2.3392782246826935,0.9196063914310089,-2.5437820424915913,286,0.5195461313275116,HAC_Newey_West,5,1.0019606250348083,-2.3347007519396548,0.028,1000,6,20260510,1000,False,,,,False,False,False,False,
directional_spread,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,3,directional_spread,risk,high_minus_low,high_total_volatility,SENT_ORTH_DIV_PREMIUM_lag,-6.493914795755549,1.8241844989842477,-3.559900218081847,286,0.5195461313275116,HAC_Newey_West,5,1.868229200553244,-3.4759732873420925,0.0,1000,6,20260510,1000,True,-1.0,3.559900218081847,3.4759732873420925,True,True,True,False,
directional_spread,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,3,directional_spread,risk,high_minus_low,high_total_volatility,RMRF,0.566949498423656,0.10522033186505428,5.388212414600367,286,0.5195461313275116,HAC_Newey_West,5,0.10587317576268242,5.354987175358644,0.0,1000,6,20260510,1000,False,,,,False,False,False,False,
directional_spread,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,3,directional_spread,risk,high_minus_low,high_total_volatility,SMB,0.8757924088394982,0.09221333946934841,9.497458978053933,286,0.5195461313275116,HAC_Newey_West,5,0.09243241339347698,9.474949064797473,0.0,1000,6,20260510,1000,False,,,,False,False,False,False,
directional_spread,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,3,directional_spread,risk,high_minus_low,high_total_volatility,HML,-0.18193335952815795,0.10335339298108678,-1.7603036947364752,286,0.5195461313275116,HAC_Newey_West,5,0.10344654302836166,-1.7587186019186525,0.088,1000,6,20260510,1000,False,,,,False,False,False,False,
directional_spread,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,3,directional_spread,risk,high_minus_low,high_total_volatility,UMD,-0.2258583623901248,0.0943497603268394,-2.3938414004203414,286,0.5195461313275116,HAC_Newey_West,5,0.0945765074472698,-2.388102167084674,0.024,1000,6,20260510,1000,False,,,,False,False,False,False,
directional_spread,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,6,directional_spread,E_plus_BE,low_minus_high,low_profitability,intercept,-6.128850645011541,1.6011532728429831,-3.827772611755805,247,0.1068114924717729,HAC_Newey_West,5,1.6193949713131646,-3.78465461087709,0.0,1000,6,20260510,1000,False,,,,False,False,False,False,
directional_spread,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,6,directional_spread,E_plus_BE,low_minus_high,low_profitability,SENT_ORTH_DIV_PREMIUM_lag,0.4082646724744163,2.303481197412926,0.17723811808533294,247,0.1068114924717729,HAC_Newey_West,5,2.322984903365104,0.17575003259082705,0.922,1000,6,20260510,1000,True,-1.0,-0.17723811808533294,-0.17575003259082705,False,False,False,False,
directional_spread,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,6,directional_spread,E_plus_BE,low_minus_high,low_profitability,RMRF,-0.03612510072130746,0.09649923951642708,-0.37435632552480247,247,0.1068114924717729,HAC_Newey_West,5,0.09847758855049359,-0.3668357567751022,0.722,1000,6,20260510,1000,False,,,,False,False,False,False,
directional_spread,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,6,directional_spread,E_plus_BE,low_minus_high,low_profitability,SMB,0.22831079907154717,0.07991986340626844,2.856746612678017,247,0.1068114924717729,HAC_Newey_West,5,0.08407653005835623,2.715511676244014,0.004,1000,6,20260510,1000,False,,,,False,False,False,False,
directional_spread,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,6,directional_spread,E_plus_BE,low_minus_high,low_profitability,HML,0.052294446189018184,0.14400556199833447,0.36314184996287163,247,0.1068114924717729,HAC_Newey_West,5,0.14783547962033539,0.3537340719786515,0.704,1000,6,20260510,1000,False,,,,False,False,False,False,
directional_spread,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,6,directional_spread,E_plus_BE,low_minus_high,low_profitability,UMD,-0.012219374652821219,0.07041312124974547,-0.1735383183693961,247,0.1068114924717729,HAC_Newey_West,5,0.07249031943821735,-0.16856560638052712,0.8,1000,6,20260510,1000,False,,,,False,False,False,False,
directional_spread,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,6,directional_spread,GS,high_minus_low,high_sales_growth,intercept,-1.1026045430652307,1.5124404669926061,-0.729023434064609,235,0.05190489049415936,HAC_Newey_West,5,1.6122268064971184,-0.6839016313473023,0.552,1000,6,20260510,1000,False,,,,False,False,False,False,
directional_spread,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,6,directional_spread,GS,high_minus_low,high_sales_growth,SENT_ORTH_DIV_PREMIUM_lag,-1.4146249607798316,2.5570220764696776,-0.5532314225197918,235,0.05190489049415936,HAC_Newey_West,5,2.6305796243964363,-0.5377616961905896,0.686,1000,6,20260510,1000,True,-1.0,0.5532314225197918,0.5377616961905896,True,False,False,False,
directional_spread,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,6,directional_spread,GS,high_minus_low,high_sales_growth,RMRF,0.1632401732142571,0.086404805766821,1.8892487722822993,235,0.05190489049415936,HAC_Newey_West,5,0.09503699202235576,1.717648778023801,0.138,1000,6,20260510,1000,False,,,,False,False,False,False,
directional_spread,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,6,directional_spread,GS,high_minus_low,high_sales_growth,SMB,0.07868530487065065,0.09620778547388016,0.8178683719106417,235,0.05190489049415936,HAC_Newey_West,5,0.10438063649313195,0.753830475787796,0.456,1000,6,20260510,1000,False,,,,False,False,False,False,
directional_spread,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,6,directional_spread,GS,high_minus_low,high_sales_growth,HML,0.043105073670212615,0.10645518912707386,0.4049128466509864,235,0.05190489049415936,HAC_Newey_West,5,0.10983861402198877,0.3924400726832127,0.72,1000,6,20260510,1000,False,,,,False,False,False,False,
directional_spread,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,6,directional_spread,GS,high_minus_low,high_sales_growth,UMD,0.07913351697235467,0.06548269795452497,1.2084645172578203,235,0.05190489049415936,HAC_Newey_West,5,0.0676075821504047,1.1704828727095808,0.228,1000,6,20260510,1000,False,,,,False,False,False,False,
directional_spread,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,6,directional_spread,ILLIQ,high_minus_low,high_amihud_illiquidity,intercept,2.9424257756397836,1.0622541458928716,2.7699828586374164,283,0.6191033696318362,HAC_Newey_West,5,1.1418862857221084,2.576811555083216,0.018,1000,6,20260510,1000,False,,,,False,False,False,False,
directional_spread,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,6,directional_spread,ILLIQ,high_minus_low,high_amihud_illiquidity,SENT_ORTH_DIV_PREMIUM_lag,-1.3169289995239477,2.0281850044320007,-0.6493140402114144,283,0.6191033696318362,HAC_Newey_West,5,2.044125299904742,-0.6442506237681798,0.478,1000,6,20260510,1000,True,-1.0,0.6493140402114144,0.6442506237681798,True,False,False,False,
directional_spread,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,6,directional_spread,ILLIQ,high_minus_low,high_amihud_illiquidity,RMRF,-0.015816516295317,0.07182500705459378,-0.22020904617934745,283,0.6191033696318362,HAC_Newey_West,5,0.07485216138311801,-0.2113034013054461,0.848,1000,6,20260510,1000,False,,,,False,False,False,False,
directional_spread,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,6,directional_spread,ILLIQ,high_minus_low,high_amihud_illiquidity,SMB,0.8592748761295906,0.06562276766457065,13.094157816106684,283,0.6191033696318362,HAC_Newey_West,5,0.0655300391815862,13.112686744296118,0.0,1000,6,20260510,1000,False,,,,False,False,False,False,
directional_spread,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,6,directional_spread,ILLIQ,high_minus_low,high_amihud_illiquidity,HML,-0.013756845280125544,0.08966155300810828,-0.15343081642676304,283,0.6191033696318362,HAC_Newey_West,5,0.09386351424156203,-0.14656222272609223,0.944,1000,6,20260510,1000,False,,,,False,False,False,False,
directional_spread,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,6,directional_spread,ILLIQ,high_minus_low,high_amihud_illiquidity,UMD,-0.008598760387409522,0.06571802322953178,-0.13084325980677836,283,0.6191033696318362,HAC_Newey_West,5,0.0687997989577381,-0.12498234758929327,0.898,1000,6,20260510,1000,False,,,,False,False,False,False,
directional_spread,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,6,directional_spread,IVOL_FF3,high_minus_low,high_ff3_idiosyncratic_volatility,intercept,-6.759956751035696,1.628172793960635,-4.151866912474116,283,0.5336068571611748,HAC_Newey_West,5,1.729448329491719,-3.9087358874852494,0.0,1000,6,20260510,1000,False,,,,False,False,False,False,
directional_spread,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,6,directional_spread,IVOL_FF3,high_minus_low,high_ff3_idiosyncratic_volatility,SENT_ORTH_DIV_PREMIUM_lag,-11.7351312839555,2.8956156008981417,-4.052724153135374,283,0.5336068571611748,HAC_Newey_West,5,2.91605645309724,-4.024315534595097,0.0,1000,6,20260510,1000,True,-1.0,4.052724153135374,4.024315534595097,True,True,True,False,
directional_spread,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,6,directional_spread,IVOL_FF3,high_minus_low,high_ff3_idiosyncratic_volatility,RMRF,0.40965313820960214,0.11636968025769912,3.520273814471525,283,0.5336068571611748,HAC_Newey_West,5,0.12090365186381373,3.3882610814025433,0.0,1000,6,20260510,1000,False,,,,False,False,False,False,
directional_spread,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,6,directional_spread,IVOL_FF3,high_minus_low,high_ff3_idiosyncratic_volatility,SMB,0.8770586981675176,0.08962108429853093,9.78629867103599,283,0.5336068571611748,HAC_Newey_West,5,0.0928140552083483,9.44963234500101,0.0,1000,6,20260510,1000,False,,,,False,False,False,False,
directional_spread,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,6,directional_spread,IVOL_FF3,high_minus_low,high_ff3_idiosyncratic_volatility,HML,-0.2067208281100652,0.13465529008850644,-1.5351853460357288,283,0.5336068571611748,HAC_Newey_West,5,0.13344641886065567,-1.5490923613763097,0.146,1000,6,20260510,1000,False,,,,False,False,False,False,
directional_spread,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,6,directional_spread,IVOL_FF3,high_minus_low,high_ff3_idiosyncratic_volatility,UMD,-0.13186329284473852,0.08728666730082862,-1.5106922617434693,283,0.5336068571611748,HAC_Newey_West,5,0.09228448058933789,-1.4288783119615172,0.212,1000,6,20260510,1000,False,,,,False,False,False,False,
directional_spread,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,6,directional_spread,ME,low_minus_high,small_firms,intercept,7.238074850096725,1.7317334119244852,4.17967038128173,283,0.48967515506414117,HAC_Newey_West,5,1.7695870072699993,4.090262202627235,0.0,1000,6,20260510,1000,False,,,,False,False,False,False,
directional_spread,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,6,directional_spread,ME,low_minus_high,small_firms,SENT_ORTH_DIV_PREMIUM_lag,-6.546560593628212,2.7417062731903616,-2.3877687619725823,283,0.48967515506414117,HAC_Newey_West,5,2.743464400174027,-2.3862385796633414,0.022,1000,6,20260510,1000,True,-1.0,2.3877687619725823,2.3862385796633414,True,True,True,False,
directional_spread,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,6,directional_spread,ME,low_minus_high,small_firms,RMRF,-0.15654742669690278,0.10256653212838317,-1.5263012548864514,283,0.48967515506414117,HAC_Newey_West,5,0.10919191341474564,-1.4336906626252242,0.15,1000,6,20260510,1000,False,,,,False,False,False,False,
directional_spread,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,6,directional_spread,ME,low_minus_high,small_firms,SMB,0.9579364087483974,0.11248271609283143,8.51629869924031,283,0.48967515506414117,HAC_Newey_West,5,0.12186228267652409,7.8608113003363025,0.0,1000,6,20260510,1000,False,,,,False,False,False,False,
directional_spread,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,6,directional_spread,ME,low_minus_high,small_firms,HML,0.07802570329228432,0.12718726370572342,0.6134710427674148,283,0.48967515506414117,HAC_Newey_West,5,0.13430818487287227,0.5809452593387259,0.5,1000,6,20260510,1000,False,,,,False,False,False,False,
directional_spread,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,6,directional_spread,ME,low_minus_high,small_firms,UMD,-0.08437917745462567,0.1010175698041797,-0.8352920944167714,283,0.48967515506414117,HAC_Newey_West,5,0.10579523322947221,-0.7975706927324917,0.416,1000,6,20260510,1000,False,,,,False,False,False,False,
directional_spread,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,6,directional_spread,NON_D_PAYER,prone_minus_safe,non_dividend_payers,intercept,-2.4747081163594293,0.738394465261293,-3.3514716493489876,283,0.6364716729471308,HAC_Newey_West,5,0.7735538488609612,-3.199141365534378,0.002,1000,6,20260510,1000,False,,,,False,False,False,True,Interpret cautiously: dividend-premium sentiment indices contain information related to dividend status and valuation.
directional_spread,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,6,directional_spread,NON_D_PAYER,prone_minus_safe,non_dividend_payers,SENT_ORTH_DIV_PREMIUM_lag,-3.58098877430115,1.245032989250187,-2.876219991935938,283,0.6364716729471308,HAC_Newey_West,5,1.2306039661334136,-2.909944119189458,0.012,1000,6,20260510,1000,True,-1.0,2.876219991935938,2.909944119189458,True,True,True,True,Interpret cautiously: dividend-premium sentiment indices contain information related to dividend status and valuation.
directional_spread,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,6,directional_spread,NON_D_PAYER,prone_minus_safe,non_dividend_payers,RMRF,0.04639841840384775,0.04234059449354053,1.09583766970788,283,0.6364716729471308,HAC_Newey_West,5,0.04407821659224192,1.0526382869132278,0.386,1000,6,20260510,1000,False,,,,False,False,False,True,Interpret cautiously: dividend-premium sentiment indices contain information related to dividend status and valuation.
directional_spread,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,6,directional_spread,NON_D_PAYER,prone_minus_safe,non_dividend_payers,SMB,0.5238837212824204,0.05236087658655791,10.005251161454236,283,0.6364716729471308,HAC_Newey_West,5,0.052954760608580315,9.893042953300313,0.0,1000,6,20260510,1000,False,,,,False,False,False,True,Interpret cautiously: dividend-premium sentiment indices contain information related to dividend status and valuation.
directional_spread,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,6,directional_spread,NON_D_PAYER,prone_minus_safe,non_dividend_payers,HML,-0.13352570334167946,0.05678236097043914,-2.351534896747123,283,0.6364716729471308,HAC_Newey_West,5,0.05808097012901497,-2.29895786942056,0.034,1000,6,20260510,1000,False,,,,False,False,False,True,Interpret cautiously: dividend-premium sentiment indices contain information related to dividend status and valuation.
directional_spread,dividend_premium_macro_adjusted_fixed_pca,SENT_ORTH_DIV_PREMIUM,SENT_ORTH_DIV_PREMIUM_lag,True,True,portfolio_return_window,portfolio_return_window_on_SENT_ORTH_DIV_PREMIUM_lag_and_factors,6,directional_spread,NON_D_PAYER,prone_minus_safe,non_dividend_payers,UMD,-0.07343609957128538,0.041594887363283706,-1.765507835852641,283,0.6364716729471308,HAC_Newey_West,5,0.04522054372356031,-1.6239543695053917,0.126,1000,6,20260510,1000,False,,,,False,False,False,True,Interpret cautiously: dividend-premium sentiment indices contain information related to dividend status and valuation.
